articulo,parrafo,titulo,texto,categoría,medio,fecha,autor,sección
39,11,De las redes sociales al libro de papel,"“Llevamos quince años creando contenido digital y nos hemos especializado en crear contenidos a través de plataformas. Sabemos que tenemos que traducir los contenidos y que una cosa no se puede parecer a la otra, porque en efecto el contenido es el rey, el que te dicta todo lo demás”, agrega Moreno.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,12,De las redes sociales al libro de papel,"Al hablar de los tipos de contenidos que ellas hacen, Peláez explica que “el blog es más de corte editorial, mientras que Twitter registra el instante, lo que se nos ocurre durante el día, y Facebook nos permite promocionar los otros canales”.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,13,De las redes sociales al libro de papel,"Pero, sin duda, uno de los retos más interesantes fue el salto al libro impreso, que les exigió una mayor preparación del contenido, y que denota los cambios y desafíos que se vienen dando, además, en el mundo editorial.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,14,De las redes sociales al libro de papel,"“De allí que el proyecto editorial que queríamos sacar fuera diferente. Entonces, por ejemplo, creamos un libro digital que sería diferente al físico y todo se uniría a través de videos, enlaces y juegos, en la página web”, explica Andrés Ossa, gerente de negocios digitales de la editorial Planeta.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,15,De las redes sociales al libro de papel,"“Ahí tratamos de hacer algo que perdurara más en el tiempo, totalmente nuevo. No tuvimos que traducir el contenido de las otras plataformas, porque cuando tú tratas de adaptar un contenido a otro formato no funciona”, explica Moreno.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,16,De las redes sociales al libro de papel,"Peláez complementa que, por venir del mundo digital, la manera como está estructurado y escrito el libro también fue muy pensada. En ese sentido, se destacan las ideas y los párrafos cortos.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,17,De las redes sociales al libro de papel,Del editor pasivo al proactivo,Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,18,De las redes sociales al libro de papel,"Vilela también resalta que este nuevo entorno ha generado un cambio en la dinámica tradicional de un editor. “Antes el editor era pasivo y esperaba a que le llegaran los manuscritos, se los leía, descubría algo y marcaba un canon. Durante siglos ha sido así su trabajo. Ahora estamos ante un editor proactivo, que no solo continúa con su trabajo tradicional, sino que sale a buscar contenidos y va detectando oportunidades de públicos e intereses”.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,19,De las redes sociales al libro de papel,El siguiente proceso es definir los canales por los que irá el contenido. En este punto el escritor es clave porque conoce muy bien el público que le habla por los diferentes formatos.,Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,20,De las redes sociales al libro de papel,"En todo este nuevo proceso Ossa destaca también la idea de la edición total. “Esta no solo incluye hacer el libro digital o impreso sino la parte de comunicación y marketing y el de diseño y titulación”, anota, de cara al denominado lector 3.0, ese que está muy informado, que ya no come entero.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,21,De las redes sociales al libro de papel,"Para Vilela, la gran revolución está vinculada a cómo antes un contenido llegaba a un público que lo recibía y solo tenía contacto de retroalimentación o por parte de la crítica o cuando los lectores se encontraban con el autor en algúnespacio público.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,22,De las redes sociales al libro de papel,"¿Hacia dónde se mueve el futuro? Es algo que todavía no está muy claro. “Hoy te encuentras que, por ejemplo, el Kindle te dice que en la página 54 un determinado porcentaje de lectores abandonó una novela. Uno como editor, antes, se sentaba con el autor y le recomendaba que en determinados lugares se sentían baches en los arcos dramáticos. El autor podía decir: ‘es mi libro y no te metas’, o negociar”, dice el experto peruano.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,23,De las redes sociales al libro de papel,"“Nosotros nunca hemos trabajado con rating, como la televisión, pero ahora tenemos el acceso a la red de información del consumidor del contenido de manera inmediata. Y eso creo que marca para los creadores de contenido nuevas dinámicas que vamos a aprender y a tener que descubrir. Yo me pregunto: ‘¿qué va a pasar cuando tengamos toda esa big data procesada y podamos ver todo el contenido en el mapa global?’. Esto plantea un reto en la nueva dinámica entre el editor y el escritor. Y ahí entrará en juego qué es más importante: la visión del creador o la retroalimentación de la audiencia. ¿Qué tanto caso hay que hacerle al público? ¿Hay que apostar como editores o ir a lo que tiene un éxito garantizado?”, se pregunta Vilela.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
39,24,De las redes sociales al libro de papel,"Lo único claro de todo este panorama es el valor del contenido. Y la manera creativa como se use se vuelve un elemento de doble vía, que, al igual que Susana y Elvira, se ha convertido en fenómeno de masas, del que la publicidad tampoco ha sido ajena. Así lo reflejan contenidos para redes de reconocidas marcas comerciales de cervezas, carros o almacenes por departamentos, que arrastran a miles de personas.",Postdigital,El Tiempo,6/9/2016,Carlos Restrepo,Libros
40,1,Libros digitales pierden terreno frente a los impresos,"A pesar del auge de los 'e-books', en EE. UU., Francia e Inglaterra los digitales bajan sus ventas.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,2,Libros digitales pierden terreno frente a los impresos,"El libro impreso en papel resiste bien a la competencia digital del ‘e-book’, un fenómeno perceptible en Estados Unidos, Gran Bretaña o Francia.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,3,Libros digitales pierden terreno frente a los impresos,"En Francia, donde el libro digital es un fenómeno relativamente marginal, el mercado del libro impreso está en constante progresión, indica Mathieu de Montchalin, presidente del Sindicato de la librería francesa (SLF).",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,4,Libros digitales pierden terreno frente a los impresos,"El mercado del libro digital representa apenas 6 % del mercado editorial en Francia. Y nada parece indicar que pueda ganar importancia. Si el libro en papel avanza, ello se explica en particular por el hecho de que Francia mantuvo una red de libreros muy densa, explica Montchalin. “El mercado del libro goza de buena salud”, dice.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,5,Libros digitales pierden terreno frente a los impresos,"En un año, las ventas progresaron 2,3 %. La consultora PwC confirma la tendencia y estima que el desarrollo del libro digital seguirá siendo un fenómeno limitado en los próximos años en Francia.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,6,Libros digitales pierden terreno frente a los impresos,"No superará el 13 % del mercado del libro de aquí a 2019, contra 59 % en Estados Unidos, 57 % en Gran Bretaña y 21 % en España. Ello no impidió al distribuidor de grandes supermercados Leclerc lanzarse en el mercado del libro digital, al igual que su competidos Carrefour que lanzó una serie de libros electrónicos en 2013. Leclerc va a comercializar su propia versión de lector digital junto al fabricante francés Bookeen.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,7,Libros digitales pierden terreno frente a los impresos,Los impresos se recuperan,Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,8,Libros digitales pierden terreno frente a los impresos,"En Alemania, el libro digital también tiene dificultades para imponerse y ocupa una parte aún más reducida del mercado (5,6 %), aunque el año pasado aumentó. Según Heinrich Riethmüller, director de la federación alemana de editores y libreros, “el mercado de los ‘e-books’ se está normalizando”.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,9,Libros digitales pierden terreno frente a los impresos,"De aquí a 5 a 10 años, los libros digitales terminarán por ocupar entre 10 y 15 % del mercado, “pero el fenómeno es más lento de lo que se anticipaba”.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,10,Libros digitales pierden terreno frente a los impresos,Signo del cambio de tendencia: la cadena de librerías británica Waterstones acaba de anunciar que deja de vender tabletas Kindle de Amazon para volver a poner libros en los escaparates.,Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,11,Libros digitales pierden terreno frente a los impresos,"“Las ventas de los Kindle son catastróficas, por lo tanto estamos recuperando su espacio de exposición en la tienda, en beneficio de los libros impresos”, explicó el director general de Waterstones, James Daunt, a la revista de profesionales de la edición 'The Bookseller'.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,12,Libros digitales pierden terreno frente a los impresos,"Gran Bretaña era junto a Estados Unidos el país donde los lectores habían conocido el despegue más espectacular. Para el estudio de análisis Enders, citado por 'The Bookseller', “no fue una sorpresa” ver a Waterstones retirar sus Kindle.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,13,Libros digitales pierden terreno frente a los impresos,"“Los lectores electrónicos podrían resultar una de las tecnologías de lectura más efímeras y terminar desapareciendo totalmente en los próximos años, estimó el analista Douglas McCabe.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,14,Libros digitales pierden terreno frente a los impresos,"La cadena de librerías Blackwell’s, competidora de Waterstones, llegó a la misma conclusión. Los'e-books' se venden cada vez menos, confió el propietario de la cadena David Prescott. De todas formas, el mercado del libro digital sigue expandiéndose en Gran Bretaña (con un alza de ventas de 5,3 % en el primer semestre), pero las ventas de libros impresos también progresaron: 4,6 % en los nueve primeros meses de 2015, algo inédito desde 2007.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,15,Libros digitales pierden terreno frente a los impresos,Crecen las ventas,Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,16,Libros digitales pierden terreno frente a los impresos,"En Estados Unidos, la venta de libros impresos volvió a crecer en 2015 luego de registrar bajas constantes desde 2010, afirma el diario profesional 'Publishers Weekly'.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,17,Libros digitales pierden terreno frente a los impresos,"La Association of American Publishers, que reúne a los editores norteamericanos, anunció el mes pasado que las ventas de libros digitales cayeron 10,4 % durante los cinco primeros meses de 2015.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
40,18,Libros digitales pierden terreno frente a los impresos,"La merma podría explicarse por la publicación este año de tres grandes 'best-sellers' (‘Ve y pon un centinela’, de Harper Lee; ‘Grey’, el 4.º tomo de la serie ‘Cincuenta sombras de Grey’ de E.L. James, y ‘La chica del tren’ de Paula Hawkins) que impulsaron las ventas de los libreros. Cada una de esas novelas vendió más de un millón de ejemplares en papel.",Mercado,El Tiempo,10/20/2015,AFP,Tecnósfera
41,1,Comienza la IV Semana del Libro y la Lectura Digital,Hasta el próximo viernes se hablará del tema en la Biblioteca Nacional de Colombia.,Evento,El Tiempo,9/27/2016,NA,Cultura y entretenimiento
41,2,Comienza la IV Semana del Libro y la Lectura Digital,"Al evento se darán cita diseñadores, editores, publicistas, desarrolladores web, ingenieros, estudiantes, humanistas y community managers.",Evento,El Tiempo,9/28/2016,NA,Cultura y entretenimiento
41,3,Comienza la IV Semana del Libro y la Lectura Digital,"Según informó la Biblioteca Nacional, este año se contará con conferencistas nacionales e invitados de Estados Unidos, España y México, para reflexionar sobre “desarrollo digital del conocimiento y los retos de la digitalización del patrimonio bibliográfico”.",Evento,El Tiempo,9/29/2016,NA,Cultura y entretenimiento
